Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^19.12.2021^,259.51,"Abdala, Soberana02"
:cl: Chile ^20.12.2021^,224.08,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ae: Vereinigte Arabische Emirate ^14.12.2021^,222.01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:is: Island ^21.12.2021^,206.83,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uy: Uruguay ^21.12.2021^,198.51,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mt: Malta ^20.12.2021^,196.93,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dk: Dänemark ^20.12.2021^,196.15,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
":kr: Korea, Süd ^21.12.2021^",189.95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^20.12.2021^,188.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^20.12.2021^,186.62,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:sc: Seychellen ^17.12.2021^,185.35,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:pt: Portugal ^20.12.2021^,184.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^20.12.2021^,182.75,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:es: Spanien ^20.12.2021^,179.5,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^21.12.2021^,179.41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^14.12.2021^,179.04,"Oxford/AstraZeneca, Sinopharm/Beijing"
:be: Belgien ^20.12.2021^,178.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:il: Israel ^21.12.2021^,177.5,"Moderna, Pfizer/BioNTech"
:it: Italien ^21.12.2021^,177.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^20.12.2021^,176.35,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^19.12.2021^,176.03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:fr: Frankreich ^20.12.2021^,175.72,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^20.12.2021^,174.91,"Moderna, Pfizer/BioNTech"
:sg: Singapur ^03.12.2021^,174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:no: Norwegen ^20.12.2021^,173.95,"Moderna, Pfizer/BioNTech"
:ca: Kanada ^21.12.2021^,172.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^20.12.2021^,170.66,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^21.12.2021^,170.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^21.12.2021^,169.78,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cy: Zypern ^20.12.2021^,165.97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:li: Liechtenstein ^20.12.2021^,161.8,"Moderna, Pfizer/BioNTech"
:ar: Argentinien ^20.12.2021^,161.61,"CanSino, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:au: Australien ^21.12.2021^,161.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^12.12.2021^,161.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^19.12.2021^,159.76,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^21.12.2021^,159.26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^17.12.2021^,158.1,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:jp: Japan ^21.12.2021^,157.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nz: Neuseeland ^21.12.2021^,157.13,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^20.12.2021^,156.88,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sm: San Marino ^12.12.2021^,153.02,"Pfizer/BioNTech, Sputnik V"
:br: Brasilien ^21.12.2021^,152.5,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ch: Schweiz ^20.12.2021^,151.73,"Moderna, Pfizer/BioNTech"
:lk: Sri Lanka ^21.12.2021^,150.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:us: Vereinigte Staaten ^21.12.2021^,149.81,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ad: Andorra ^12.12.2021^,149.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lt: Litauen ^21.12.2021^,148.87,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^17.12.2021^,148.02,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bt: Bhutan ^05.12.2021^,147.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tr: Türkei ^21.12.2021^,147.88,"Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^21.12.2021^,147.5,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^20.12.2021^,145.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mv: Malediven ^19.12.2021^,144.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:nl: Niederlande ^18.12.2021^,143.44,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:th: Thailand ^18.12.2021^,142.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:vn: Vietnam ^18.12.2021^,141.36,"Abdala, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cz: Tschechien ^21.12.2021^,140.63,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fj: Fidschi ^20.12.2021^,140.33,Oxford/AstraZeneca
:pe: Peru ^18.12.2021^,139.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:sa: Saudi-Arabien ^21.12.2021^,137.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:nr: Nauru ^31.08.2021^,136.7,Oxford/AstraZeneca
:si: Slowenien ^20.12.2021^,135.72,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ir: Iran ^19.12.2021^,133.18,"COVIran Barekat, Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Soberana02, Sputnik V"
:ma: Marokko ^19.12.2021^,133.16,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mn: Mongolei ^21.12.2021^,132.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lv: Lettland ^21.12.2021^,132.9,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:ws: Samoa ^20.12.2021^,131.5,Oxford/AstraZeneca
:pa: Panama ^21.12.2021^,131.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^20.12.2021^,127.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:mc: Monaco ^16.09.2021^,126.47,Pfizer/BioNTech
:tm: Turkmenistan ^29.08.2021^,123.91,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ag: Antigua und Barbuda ^19.12.2021^,122.21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:co: Kolumbien ^19.12.2021^,122.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:to: Tonga ^20.12.2021^,121.99,Oxford/AstraZeneca
:pl: Polen ^20.12.2021^,120.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^14.12.2021^,117.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:om: Oman ^19.12.2021^,115.75,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ee: Estland ^20.12.2021^,113.81,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^20.12.2021^,112.74,"CanSino, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:hr: Kroatien ^20.12.2021^,111.98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:uz: Usbekistan ^21.12.2021^,110.64,"Moderna, Oxford/AstraZeneca, Sputnik V, ZF2001"
:ni: Nicaragua ^15.12.2021^,109.04,"Abdala, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Soberana02, Sputnik Light, Sputnik V"
:az: Aserbaidschan ^21.12.2021^,108.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:sk: Slowakei ^21.12.2021^,108.42,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:ve: Venezuela ^17.12.2021^,104.68,"Abdala, Sinopharm/Beijing, Sinovac, Sputnik V"
:bz: Belize ^17.12.2021^,104.09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:bb: Barbados ^19.12.2021^,103.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:cv: Kap Verde ^17.12.2021^,101.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tv: Tuvalu ^22.10.2021^,101.58,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^17.12.2021^,100.99,"Oxford/AstraZeneca, Pfizer/BioNTech"
:in: Indien ^21.12.2021^,99.65,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:tt: Trinidad und Tobago ^21.12.2021^,98.28,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ru: Russland ^21.12.2021^,97.33,"EpiVacCorona, Sputnik V"
:tn: Tunesien ^19.12.2021^,94.9,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:id: Indonesien ^21.12.2021^,94.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ph: Philippinen ^20.12.2021^,91.54,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
