Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:cu: Kuba ^03.11.2021^,229.8,"Abdala, Soberana02"
:ae: Vereinigte Arabische Emirate ^05.11.2021^,212.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V"
:cl: Chile ^03.11.2021^,194.55,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:uy: Uruguay ^05.11.2021^,190.97,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:il: Israel ^05.11.2021^,181.58,"Moderna, Pfizer/BioNTech"
:mt: Malta ^04.11.2021^,172.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sc: Seychellen ^03.11.2021^,171.76,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:sg: Singapur ^27.10.2021^,171.19,"Moderna, Pfizer/BioNTech, Sinovac"
:is: Island ^04.11.2021^,167.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:qa: Katar ^05.11.2021^,165.6,"Moderna, Pfizer/BioNTech"
:kh: Kambodscha ^04.11.2021^,164.7,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:cn: Volksrepublik China ^05.11.2021^,160.06,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac, ZF2001"
:pt: Portugal ^01.11.2021^,159.78,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bh: Bahrain ^05.11.2021^,159.77,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:es: Spanien ^04.11.2021^,155.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ca: Kanada ^05.11.2021^,155.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^04.11.2021^",154.53,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gb: Vereinigtes Königreich ^04.11.2021^,154.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^04.11.2021^,153.96,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:dk: Dänemark ^04.11.2021^,152.39,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
